uuid,question_type,has_fl_proof?,fl_proof_compiles?,has_nl_proof?,has_soln_description?,soln_description,informal_statement,informal_proof,formal_statement,formal_proof,fl_proof_compilation_REPLerror
81e21ad5-6c52-559e-a88d-5d8882cbdf6a,math-word-problem,yes,yes,no,yes,"Solution. This is possible, and in a unique way:

$$
5,3,3,11,17,31,59,107,197 .
$$","6. Nikita writes down numbers one after another according to the following rule: first, he writes down three natural numbers. Then he repeats the same procedure: he adds the last three numbers and appends the resulting sum at the end. Can Nikita write down 9 prime numbers in a row, acting this way?

",,"import Mathlib

/- 6. Nikita writes down numbers one after another according to the following rule: first, he writes down three natural numbers. Then he repeats the same procedure: he adds the last three numbers and appends the resulting sum at the end. Can Nikita write down 9 prime numbers in a row, acting this way?

 -/
theorem number_theory_223159 (a : ℕ → ℕ) (ha : a 0 = 5) (ha' : a 1 = 3) (ha'' : a 2 = 3)
    (h : ∀ n, a (n + 3) = a n + a (n + 1) + a (n + 2)) :
    Nat.Prime (a 0) ∧ Nat.Prime (a 1) ∧ Nat.Prime (a 2) ∧ Nat.Prime (a 3) ∧ Nat.Prime (a 4) ∧
    Nat.Prime (a 5) ∧ Nat.Prime (a 6) ∧ Nat.Prime (a 7) ∧ Nat.Prime (a 8) := by","import Mathlib

theorem number_theory_223159 (a : ℕ → ℕ) (ha : a 0 = 5) (ha' : a 1 = 3) (ha'' : a 2 = 3)
    (h : ∀ n, a (n + 3) = a n + a (n + 1) + a (n + 2)) :
    Nat.Prime (a 0) ∧ Nat.Prime (a 1) ∧ Nat.Prime (a 2) ∧ Nat.Prime (a 3) ∧ Nat.Prime (a 4) ∧
    Nat.Prime (a 5) ∧ Nat.Prime (a 6) ∧ Nat.Prime (a 7) ∧ Nat.Prime (a 8) := by

  have ha3 : a 3 = 11 := by
    rw [h 0, ha, ha', ha'']
    all_goals omega

  have ha4 : a 4 = 17 := by
    rw [h 1, ha', ha'', ha3]
    all_goals omega

  have ha5 : a 5 = 31 := by
    rw [h 2, ha'', ha3, ha4]
    all_goals omega

  have ha6 : a 6 = 59 := by
    rw [h 3, ha3, ha4, ha5]
    all_goals omega

  have ha7 : a 7 = 107 := by
    rw [h 4, ha4, ha5, ha6]
    all_goals omega

  have ha8 : a 8 = 197 := by
    rw [h 5, ha5, ha6, ha7]
    all_goals omega

  constructor
  · -- a 0 = 5 is prime
    rw [ha]
    norm_num
  constructor
  · -- a 1 = 3 is prime
    rw [ha']
    norm_num
  constructor
  · -- a 2 = 3 is prime
    rw [ha'']
    norm_num
  constructor
  · -- a 3 = 11 is prime
    rw [ha3]
    norm_num
  constructor
  · -- a 4 = 17 is prime
    rw [ha4]
    norm_num
  constructor
  · -- a 5 = 31 is prime
    rw [ha5]
    norm_num
  constructor
  · -- a 6 = 59 is prime
    rw [ha6]
    norm_num
  constructor
  · -- a 7 = 107 is prime
    rw [ha7
      ]
    norm_num
  · -- a 8 = 197 is prime
    rw [ha8
      ]
    norm_num",
e07ebd9d-ee7e-5f29-b578-6f4dd23712e8,math-word-problem,no,,no,yes,"5. $\frac{35}{12}$.

From $x+\frac{x}{\sqrt{x^{2}-1}}=\frac{35}{12}$, we know $x>1$.
Let $x=\frac{1}{\cos \theta}\left(\theta \in\left(0, \frac{\pi}{2}\right)\right)$. Then $\frac{1}{\cos \theta}+\frac{1}{\sin \theta}=\frac{35}{12}$.
Let $t=\cos \theta+\sin \theta$. Then $35 t^{2}-24 t-35=0 \Rightarrow t=\frac{7}{5}$ (negative root discarded) $\Rightarrow \cos \theta=\frac{3}{5}$ or $\frac{4}{5}$.
Therefore, the roots of the original equation are $\frac{5}{3}$ and $\frac{5}{4}$, and the sum of the roots is $\frac{35}{12}$.",5. The sum of all real roots of the equation $x+\frac{x}{\sqrt{x^{2}-1}}=\frac{35}{12}$ is . $\qquad$,,"import Mathlib

/- 5. The sum of all real roots of the equation $x+\frac{x}{\sqrt{x^{2}-1}}=\frac{35}{12}$ is . $\qquad$ -/
theorem algebra_297035 (x : ℝ) (hx : x ≠ 0) :
    x + x / Real.sqrt (x ^ 2 - 1) = 35 / 12 ↔ x = 35 / 12 := by",,
e2027e62-7bed-577b-a9f0-3e2e7262c674,math-word-problem,no,,no,yes,"Let the required positive integer be $N$, where $N$ is an $n$-digit number, and the sum of its digits is $S$.
Then $N \geqslant 10^{n-1}, S \leqslant 9 n$.
By the problem statement,
$$
N=224 S \Rightarrow 10^{n-1} \leqslant 224 \times 9 n \text {. }
$$

It can be proven that: when $n>6$, $10^{n-1}>224 \times 9 n$.
When $n=5$, $N \leqslant 224 \times 9 \times 5=10080$.
Let $N=\overline{100 a b}$. Then
$$
\begin{array}{l}
10000+10 a+b=224(1+a+b) \\
\Rightarrow a=45-b+\frac{146-9 b}{214} .
\end{array}
$$

When $b$ is $0 \sim 9$, $\frac{146-9 b}{214}$ is not an integer.
When $n=4$, let $N=\overline{a b c d}(a \neq 0)$, then $1000 a+100 b+10 c+d=224(a+b+c+d)$. Thus, $d$ is even,
$$
\begin{array}{l}
4|(10 c+d), 4|(2 c+d) . \\
\text { Let } d=2 d_{1}\left(0 \leqslant d_{1} \leqslant 4\right),
\end{array}
$$
$$
2 c+d_{1}=4 k, c=2 k-d_{1}(0 \leqslant k<7) .
$$

Then $388 a=62 b+107 c+223 d_{1}$
$$
\begin{array}{l}
\Rightarrow b=6 a-4 k-2 d_{1}+\frac{8 a+17 k+4 d_{1}}{31} . \\
\text { Let } 8 a+17 k+4 d_{1}=31 t\left(t \in \mathbf{Z}_{+}\right) . \\
\text {Also } 8 \leqslant 8 a+17 k+4 d_{1} \\
\leqslant 8 \times 9+17 \times 6+4 \times 4=190,
\end{array}
$$

Thus $t=1,2, \cdots, 6$.
If $t=1$, then $8 a+17 k+4 d_{1}=31<34$.
Obviously, $k=1,8 a+4 d_{1}=14$, which is impossible.
If $t=2$, then $8 a+17 k+4 d_{1}=62<68$.
Obviously, $k=2,2 a+d_{1}=7$.
So, $a=3, d_{1}=1$ or $a=2, d_{1}=3$.
When $a=3, d_{1}=1, k=2$, from equation (1) we get $b=10$ (discard);
When $a=2, d_{1}=3, k=2$, from equation (1) we get $b=0, c=1, d=6$.
Therefore, 2016 meets the conditions.
Similarly, we can discuss $t=3,4,5,6$, and there are no positive integers that meet the conditions.
Thus, only 2016 is the positive integer that meets the conditions.","Three, (25 points) Find all positive integers such that it is 224 times the sum of its digits.



The above text has been translated into English, retaining the original text's line breaks and format.",,"import Mathlib

/- Three, (25 points) Find all positive integers such that it is 224 times the sum of its digits.



The above text has been translated into English, retaining the original text's line breaks and format. -/
theorem number_theory_183051 (n : ℕ) (h₀ : n > 0) :
    n = 224 * (Nat.digits 10 n).sum ↔ n = 2016 := by",,
c7d6381b-ae67-5bda-a14b-836bef4d54c1,proof,no,,no,no,,"For $ x \in (0, 1)$ let $ y \in (0, 1)$ be the number whose $ n$-th digit after the decimal point is the $ 2^{n}$-th digit after the decimal point of $ x$. Show that if $ x$ is rational then so is $ y$.

[i]Proposed by J.P. Grossman, Canada[/i]",,"import Mathlib

/- For $ x \in (0, 1)$ let $ y \in (0, 1)$ be the number whose $ n$-th digit after the decimal point is the $ 2^{n}$-th digit after the decimal point of $ x$. Show that if $ x$ is rational then so is $ y$.

[i]Proposed by J.P. Grossman, Canada[/i] -/
theorem number_theory_39518 {x : ℝ} (hx : x ∈ Set.Ioo 0 1) (y : ℝ)
    (hy : ∀ n, (Nat.floor (10^n * y)) % 10 = (Nat.floor (10^(2^n) * x)) % 10)
    (hxq : ∃ q : ℚ, x = q) : ∃ q : ℚ, y = q := by",,
85ba8f28-e23a-5e5b-966f-fcbdfcdcd797,math-word-problem,no,,no,yes,"To solve the problem, we need to find the smallest number \( N \) that can be expressed as the sum of squares of two pairs of positive integers, such that the difference between the first integers in each pair is 7, and the difference between the second integers in each pair is 13. 

We start with the system of equations:
\[
\begin{cases}
N = a^2 + b^2 \\
N = c^2 + d^2 \\
a - c = 7 \\
d - b = 13
\end{cases}
\]

From the equations \( a - c = 7 \) and \( d - b = 13 \), we can derive:
\[
a = c + 7 \quad \text{and} \quad d = b + 13
\]

Substituting these into the equations for \( N \), we get:
\[
N = (c + 7)^2 + b^2 \quad \text{and} \quad N = c^2 + (b + 13)^2
\]

Equating the two expressions for \( N \):
\[
(c + 7)^2 + b^2 = c^2 + (b + 13)^2
\]

Expanding both sides:
\[
c^2 + 14c + 49 + b^2 = c^2 + b^2 + 26b + 169
\]

Simplifying by canceling \( c^2 \) and \( b^2 \) from both sides:
\[
14c + 49 = 26b + 169
\]

Rearranging terms to isolate \( c \) and \( b \):
\[
14c - 26b = 120
\]

Dividing the entire equation by 2:
\[
7c - 13b = 60
\]

We need to find integer solutions for \( c \) and \( b \). We can express \( c \) in terms of \( b \):
\[
7c = 13b + 60 \implies c = \frac{13b + 60}{7}
\]

For \( c \) to be an integer, \( 13b + 60 \) must be divisible by 7. We test values of \( b \) to find the smallest positive integer solution:
\[
13b + 60 \equiv 0 \pmod{7}
\]

Simplifying \( 13 \pmod{7} \):
\[
13 \equiv 6 \pmod{7}
\]

Thus:
\[
6b + 60 \equiv 0 \pmod{7} \implies 6b \equiv -60 \pmod{7} \implies 6b \equiv -4 \pmod{7} \implies 6b \equiv 3 \pmod{7}
\]

Multiplying both sides by the modular inverse of 6 modulo 7, which is 6 (since \( 6 \times 6 \equiv 1 \pmod{7} \)):
\[
b \equiv 3 \times 6 \pmod{7} \implies b \equiv 18 \pmod{7} \implies b \equiv 4 \pmod{7}
\]

Thus, the smallest positive \( b \) is 4. Substituting \( b = 4 \) back into the equation for \( c \):
\[
c = \frac{13 \cdot 4 + 60}{7} = \frac{52 + 60}{7} = \frac{112}{7} = 16
\]

Now, we have \( b = 4 \) and \( c = 16 \). Using \( a = c + 7 \) and \( d = b + 13 \):
\[
a = 16 + 7 = 23 \quad \text{and} \quad d = 4 + 13 = 17
\]

Finally, we verify \( N \):
\[
N = 23^2 + 4^2 = 529 + 16 = 545 \quad \text{and} \quad N = 16^2 + 17^2 = 256 + 289 = 545
\]

Thus, the smallest lucky number \( N \) is:
\[
\boxed{545}
\]","Pedrito's lucky number is $34117$. His friend Ramanujan points out that $34117 = 166^2 + 81^2 = 159^2 + 94^2$ and $166-159 = 7$, $94- 81 = 13$. Since his lucky number is large, Pedrito decides to find a smaller one, but that satisfies the same properties, that is, write in two different ways as the sum of squares of positive integers, and the difference of the first integers that occur in that sum is $7$ and in the difference between the seconds it gives $13$. Which is the least lucky number that Pedrito can find? Find a way to generate all the positive integers with the properties mentioned above.",,"import Mathlib

/- Pedrito's lucky number is $34117$. His friend Ramanujan points out that $34117 = 166^2 + 81^2 = 159^2 + 94^2$ and $166-159 = 7$, $94- 81 = 13$. Since his lucky number is large, Pedrito decides to find a smaller one, but that satisfies the same properties, that is, write in two different ways as the sum of squares of positive integers, and the difference of the first integers that occur in that sum is $7$ and in the difference between the seconds it gives $13$. Which is the least lucky number that Pedrito can find? Find a way to generate all the positive integers with the properties mentioned above. -/
theorem number_theory_57595 {n : ℕ} (hn : n > 0) :
    ∃ a b c d : ℕ, a > 0 ∧ b > 0 ∧ c > 0 ∧ d > 0 ∧ a^2 + b^2 = n ∧ c^2 + d^2 = n ∧ a - c = 7 ∧ b - d = 13 := by",,
cc7e2a2d-5901-59a4-ab1e-a5c903b7f5ec,math-word-problem,no,,no,yes,"## Solution

$$
\lim _{n \rightarrow x}\left(\sqrt{\left(n n^{2}+1\right)\left(n n^{2}-4\right)}-\sqrt{n^{4}-9}\right)=
$$

$$
\begin{aligned}
& =\lim _{n \rightarrow x} \frac{\left(\sqrt{\left(n^{2}+1\right)\left(n^{2}-4\right)}-\sqrt{n^{4}-9}\right)\left(\sqrt{\left(n^{2}+1\right)\left(n^{2}-4\right)}-\sqrt{n^{4}-9}\right)}{\sqrt{\left(n^{2}+1\right)\left(n^{2}-4\right)}+\sqrt{n^{4}-9}}= \\
& =\lim _{n \rightarrow x} \frac{\left(n^{2}+1\right)\left(n^{2}-4\right)-\left(n^{4}-9\right)}{\sqrt{\left(n^{2}+1\right)\left(n^{2}-4\right)}+\sqrt{n^{4}-9}}= \\
& =\lim _{n \rightarrow x} \frac{n^{4}+n^{2}-4 n^{2}-4-n^{4}+9}{\sqrt{\left(n^{2}+1\right)\left(n^{2}-4\right)}+\sqrt{n^{4}-9}}= \\
& =\lim _{n \rightarrow \infty} \frac{5-3 n^{2}}{\sqrt{\left(n^{2}+1\right)\left(n^{2}-4\right)}+\sqrt{n^{4}-9}}= \\
& =\lim _{n \rightarrow x} \frac{\frac{1}{n^{2}}\left(5-3 n^{2}\right)}{\frac{1}{n^{2}}\left(\sqrt{\left(n^{2}+1\right)\left(n^{2}-4\right)}+\sqrt{n^{4}-9}\right)}= \\
& =\lim _{n \rightarrow x} \frac{\frac{5}{n^{2}}-3}{\sqrt{\left(1+\frac{1}{n^{2}}\right)\left(1-\frac{1}{n^{2}}\right)}+\sqrt{1-\frac{y}{n^{4}}}}=\frac{0-3}{\sqrt{(1+0)(1-0)}+\sqrt{1-0}}= \\
& =\frac{-3}{2}=-\frac{3}{2}
\end{aligned}
$$

## Problem Kuznetsov Limits 5-4","## Condition of the problem

$$
\lim _{n \rightarrow x}\left(\sqrt{\left(n^{2}+1\right)\left(n^{2}-4\right)}-\sqrt{n^{4}-9}\right)
$$",,"import Mathlib

open Topology Filter Real Complex TopologicalSpace Finset
open scoped BigOperators

/- ## Condition of the problem

$$
\lim _{n \rightarrow x}\left(\sqrt{\left(n^{2}+1\right)\left(n^{2}-4\right)}-\sqrt{n^{4}-9}\right)
$$ -/
theorem calculus_125520 :
  Tendsto (λ n => (sqrt ((n^2 + 1) * (n^2 - 4)) - sqrt (n^4 - 9))) atTop (𝓝 (-3/2)) :=
",,
9d15d170-36f7-503d-9818-c1cd60840f83,math-word-problem,no,,no,no,,"Find all functions $f, g : \mathbb{R} \rightarrow \mathbb{R}$ such that for all $x, y \in \mathbb{R}$, the following equation holds:
$$ f(x + f(y)) = \{y\} + g(x) $$",,"import Mathlib

/- Find all functions $f, g : \mathbb{R} \rightarrow \mathbb{R}$ such that for all $x, y \in \mathbb{R}$, the following equation holds:
$$ f(x + f(y)) = \{y\} + g(x) $$ -/
theorem algebra_7910 {f g : ℝ → ℝ} (hf : ∀ x y, f (x + f y) = y % 1 + g x) :
    False := by",,
69d20253-21f1-5b2d-80fd-3df76b2856ff,math-word-problem,yes,yes,no,no,,"If the greatest common divisor of a four-digit number and $36$ is $6$, find the minimum value of this number.",,"import Mathlib

/- If the greatest common divisor of a four-digit number and $36$ is $6$, find the minimum value of this number. -/
theorem number_theory_3103 : IsLeast {n | n ≥ 1000 ∧ Nat.gcd n 36 = 6} 1002 := by","import Mathlib

theorem number_theory_3103 : IsLeast {n | n ≥ 1000 ∧ Nat.gcd n 36 = 6} 1002 := by
  constructor
  · constructor
    · norm_num
    · norm_num [Nat.gcd]
  · intro n hn
    rcases hn with ⟨hn1000, hngcd⟩
    by_contra h
    push_neg at h
    interval_cases n <;> norm_num [Nat.gcd] at hngcd <;> all_goals omega",
a150fd83-447a-5492-8112-9eb5c7d41824,math-word-problem,no,,no,yes,"Solution: Let $\vec{n}=(a ; b ; c), \vec{m}=(\cos x ; \sin x ; 1)$. Then $|\vec{n}|=\sqrt{a^{2}+b^{2}+c^{2}}, \quad|\vec{m}|=\sqrt{2}$. Consider the function $f(x, a, b, c)=\frac{a \cos x+b \sin x+c}{\sqrt{a^{2}+b^{2}+c^{2}}}=\frac{\vec{n} \cdot \vec{m}}{|\vec{n}|}=|\vec{m}| \cos \alpha=\sqrt{2} \cos \alpha$, where $\alpha-$ is the angle between the vectors $\vec{n}$ and $\vec{m}$. The set of values of the function $f$ is the interval $E=[-\sqrt{2} ; \sqrt{2}]$.

Answer: $E=[-\sqrt{2} ; \sqrt{2}]$.","5. Find the set of values of the expression $\frac{a \cos x + b \sin x + c}{\sqrt{a^{2} + b^{2} + c^{2}}}$, where $x, a, b, c$ are arbitrary numbers such that $a^{2} + b^{2} + c^{2} \neq 0$. (20 points)",,"import Mathlib

open Real Set
open scoped BigOperators

/- 5. Find the set of values of the expression $\frac{a \cos x + b \sin x + c}{\sqrt{a^{2} + b^{2} + c^{2}}}$, where $x, a, b, c$ are arbitrary numbers such that $a^{2} + b^{2} + c^{2} \neq 0$. (20 points) -/
theorem algebra_227107 : {y : ℝ | ∃ x a b c : ℝ, a^2 + b^2 + c^2 ≠ 0 ∧ y = (a * cos x + b * sin x + c) / sqrt (a^2 + b^2 + c^2)} =
    {y | -sqrt 2 ≤ y ∧ y ≤ sqrt 2} := by",,
c21b3768-30c5-5571-9dc9-3b2fd0cc4de0,MCQ,no,,no,yes,"2. Answer: (E)
From the given equations, we obtain
$$
\begin{array}{l}
a+b+c+d=a(r+1), a+b+c+d=b(r+1), \\
a+b+c+d=c(r+1), a+b+c+d=d(r+1) .
\end{array}
$$

Adding these four equations gives
$$
4(a+b+c+d)=(a+b+c+d)(r+1) \text {, }
$$
that is,
$$
(3-r)(a+b+c+d)=0 \text {. }
$$

Thus $r=3$, or $a+b+c+d=0$. If $a+b+c+d=0$, then we see from the original given equations that $r=-1$. Hence the value of $r$ is either 3 or -1 .","2. If $a, b, c$ and $d$ are real numbers such that
$$
\frac{b+c+d}{a}=\frac{a+c+d}{b}=\frac{a+b+d}{c}=\frac{a+b+c}{d}=r,
$$
find the value of $r$.
(A) 3
(B) 1
(C) -1
(D) 3 or 1
(E) 3 or -1",,"import Mathlib

/- 2. If $a, b, c$ and $d$ are real numbers such that
$$
\frac{b+c+d}{a}=\frac{a+c+d}{b}=\frac{a+b+d}{c}=\frac{a+b+c}{d}=r,
$$
find the value of $r$.
(A) 3
(B) 1
(C) -1
(D) 3 or 1
(E) 3 or -1 -/
theorem algebra_98794 {a b c d r : ℝ} (h₀ : (b + c + d) / a = r) (h₁ : (a + c + d) / b = r)
    (h₂ : (a + b + d) / c = r) (h₃ : (a + b + c) / d = r) :
    r = 3 ∨ r = -1 := by",,
aed0ec8d-c7d1-54e3-863b-1b58f6d5c9be,proof,no,,no,no,,"Given $a, b, c > 0$, prove that:
$3((a-b)^2 + (a-c)^2 + (b-c)^2) + 4 \sqrt{abc}(a+b+c) \ge (a+b)^2 + (a+c)^2 + (b+c)^2$",,"import Mathlib

open Real

/- Given $a, b, c > 0$, prove that:
$3((a-b)^2 + (a-c)^2 + (b-c)^2) + 4 \sqrt{abc}(a+b+c) \ge (a+b)^2 + (a+c)^2 + (b+c)^2$ -/
theorem inequalities_8508 (a b c : ℝ) (ha : 0 < a) (hb : 0 < b) (hc : 0 < c) :
    3 * ((a - b) ^ 2 + (a - c) ^ 2 + (b - c) ^ 2) +
    4 * sqrt (a * b * c) * (a + b + c) ≥
    (a + b) ^ 2 + (a + c) ^ 2 + (b + c) ^ 2 := by",,
49bf212f-4bbf-581f-bdb7-8dccf2e116c4,math-word-problem,no,,no,yes,"[ Sol] From the given conditions
$$\left\{\begin{array}{l}
x^{2}+y^{2}=7 \\
x^{3}+y^{3}=10
\end{array}\right.$$

Let $x+y=t$. Then we have
$$\begin{array}{l}
(x+y)^{3}=\left(x^{3}+y^{3}\right)+3 x y(x+y) \\
(x+y)^{3}=\left(x^{3}+y^{3}\right)+3(x+y) \cdot \frac{(x+y)^{2}-\left(x^{2}+y^{2}\right)}{2}
\end{array}$$

Thus, $t^{3}=10+3 t \cdot \frac{t^{2}-7}{2}$,
which simplifies to $t^{3}-21 t+20=0$.
Hence, $t_{1}=1, t_{2}=4, t_{3}=-5$. Therefore, the largest possible real value of $x+y$ is 4.","$6 \cdot 80$ Let two complex numbers $x, y$, the sum of their squares is 7, and the sum of their cubes is 10, then the largest real value that $x+y$ can take is what?",,"import Mathlib

/- $6 \cdot 80$ Let two complex numbers $x, y$, the sum of their squares is 7, and the sum of their cubes is 10, then the largest real value that $x+y$ can take is what? -/
theorem algebra_599054 (x y : ℂ) (h₀ : x^2 + y^2 = 7) (h₁ : x^3 + y^3 = 10) :
    (x + y).re ≤ 4 := by",,
daa98cfe-ab14-533d-a6ac-9c27f1b39729,proof,no,,no,yes,"Prove $A=2^{2 b-1}+2^{b}+1$
$$
\begin{aligned}
& =(\underbrace{00 \cdots 0}_{b-2} 0100 \cdots 01)_{b}, \\
7 & =(111)_{2} .
\end{aligned}
$$

When $b$ is a number of the form $3 k+2$, the remainder of $A$ divided by 7 is $(110)_{2}$;

When $b$ is a number of the form $3 k+1$, the remainder of $A$ divided by 7 is $(101)_{2}$, not $(110)_{2}$.

Therefore, regardless of the value of $b$ as a natural number, $2^{2 b-1}+2^{b}+1$ cannot be divisible by 7.","Example 4. Prove: For $b \in N, 2^{2 b-1}+2^{b}+1$ cannot be divisible by 7.",,"import Mathlib

/- Example 4. Prove: For $b \in N, 2^{2 b-1}+2^{b}+1$ cannot be divisible by 7. -/
theorem number_theory_296677 (b : ℕ) :
    ¬ 7 ∣ 2^(2*b-1) + 2^b + 1 := by",,
4b1b2387-6827-5006-8e0f-678f58f7d8d2,math-word-problem,no,,no,yes,"Let $A$ be one of the lightest weights, and $B$ be one of the weights that follow $A$ in weight. Clearly, the pair of weights $\{A, B\}$ can only be balanced by an identical pair.

Therefore, there are at least two weights $A$ and two weights $B$. The pair $\{A, A\}$ can also only be balanced by an identical pair. Therefore, there are at least 4 weights $A$. For similar reasons, there are at least 4 of the heaviest weights $E$ and at least two weights of the next heaviest weight $D$.

In addition, by the condition, there is at least one weight $C$ that is heavier than $A$ and $B$ and lighter than $D$ and $E$.

Thus, the total number of weights in our set is no less than $4+4+2+2+1=13$.

On the other hand, it is easy to verify that a set of 13 weights: $\{1,1,1,1,2,2,3,4,4,5,5,5,5\}$ satisfies the condition of the problem.

## Answer

13.00","Rubanovo I.S.

There is a set of weights with the following properties:

a. It contains 5 weights, all of different weights.

b. For any two weights, there are two other weights with the same total weight.

What is the smallest number of weights that can be in this set?",,"import Mathlib

/- Rubanovo I.S.

There is a set of weights with the following properties:

a. It contains 5 weights, all of different weights.

b. For any two weights, there are two other weights with the same total weight.

What is the smallest number of weights that can be in this set? -/
theorem number_theory_213983 (n : ℕ) (hn : n ≥ 13) (a b : Finset ℕ)
    (ha : a.card = 5) (hb : b.card = n - 5) (h : ∀ x ∈ a, ∀ y ∈ a,
    x ≠ y → ∃ z ∈ b, ∃ w ∈ b, z ≠ w ∧ x + y = z + w) :
    n = 13 := by",,
